userID,Age_Month,Age_Years,Brand,F_Colors,F_Hobbies,F_Musician,F_SportsTeam,Name,Gender,Shirts_Size,Pants_Size
8195,2,1,2,44,35,61,67,Diana Sims,3,82,18
8196,3,1,2,62,45,9,61,Kathleen Gardner,2,93,4
8197,0,4,5,94,37,30,47,Hunter Ward,1,29,40
8198,3,5,4,78,88,71,37,Victoria Anderson,3,66,89
8199,0,1,1,21,16,51,98,Mario Matthews,1,73,33
8200,1,4,5,74,23,80,78,Julia Porter,3,5,67
8201,1,1,2,42,31,78,27,Marie Taylor,2,79,30
8202,1,0,3,69,77,64,6,Antonio Robinson,1,39,64
8203,2,3,5,58,21,11,81,Catherine Frazier,2,50,41
8204,3,5,1,84,77,4,43,Kevin Diaz,1,91,68
8205,1,3,2,74,65,40,56,Lori Flores,1,94,69
8206,2,1,4,91,23,21,60,Alicia Benson,2,51,49
8207,1,1,1,59,23,17,21,Dana Sanders,2,81,37
8208,0,5,4,80,53,17,47,Tammy Compton,3,67,68
8209,1,5,4,70,31,85,93,Nancy Woodward,3,97,38
8210,2,4,4,74,100,51,21,Hector Williams,3,32,70
8211,2,2,2,58,24,77,38,Joseph Jones,1,89,13
8212,2,2,2,91,55,91,62,Amanda Guerra,2,20,54
8213,4,5,2,8,88,10,45,Sherry Gibson,3,38,63
8214,2,0,3,75,80,76,34,Eric Harrison,2,8,84
8215,1,2,2,96,64,25,25,Brenda Hendricks,2,73,61
8216,3,3,2,52,97,75,34,Elizabeth Cooper,2,83,71
8217,0,3,5,89,57,46,5,Amber Lucas,1,69,46
8218,4,3,3,60,13,65,85,Samantha Conner,2,97,88
8219,3,0,2,39,22,55,68,Jessica Keith,1,17,89
8220,5,5,5,4,64,8,36,Austin Carpenter,3,29,90
8221,2,2,3,25,50,11,18,William Smith,1,20,36
8222,2,0,2,85,6,60,93,Paul Jones,1,36,13
8223,4,5,4,100,1,74,61,Virginia Joseph,3,95,6
8224,0,3,4,9,41,24,33,Bill Martinez,1,62,52
8225,2,1,2,72,3,79,61,Kevin Johnson,3,12,31
8226,0,4,3,64,81,58,83,Kevin Martin,3,77,56
8227,4,4,4,89,87,32,7,Randall Garcia,3,32,30
8228,1,2,5,71,63,77,93,Stephanie Smith,2,28,59
8229,3,4,4,57,85,15,86,Diane Clark,1,24,2
8230,0,5,5,1,55,30,83,Harold Brown,3,28,19
8231,1,2,2,62,75,46,75,Sarah Smith,1,5,41
8232,3,4,2,48,97,2,59,Angela Turner,1,29,74
8233,0,2,1,92,86,60,73,Jamie Clark,3,20,69
8234,4,5,3,73,47,81,1,Melissa Smith,2,71,89
8235,1,4,2,17,70,76,8,Kendra Rocha,3,65,44
8236,1,5,4,100,37,55,12,Frank Wallace,1,85,39
8237,3,4,4,61,75,63,43,Max Green,2,22,65
8238,5,4,4,86,20,79,12,Douglas Vazquez,3,10,62
8239,1,1,4,2,64,82,3,Joshua Rogers,3,73,11
8240,3,1,3,23,45,85,12,Christopher Carr,1,62,70
8241,0,0,4,67,51,55,63,Marc Stephens,1,53,66
8242,0,4,5,55,11,90,17,William Solomon,2,17,85
8243,5,3,2,49,12,26,51,Robert Evans,1,29,26
8244,3,3,2,27,3,80,65,Kerri Leon,3,51,64
8245,2,0,4,56,17,28,13,Judith Lewis,1,11,96
8246,2,4,4,6,92,43,71,Ryan Mendoza,3,70,66
8247,2,1,3,83,85,25,19,John Henderson,2,21,9
8248,0,3,5,48,9,62,67,Alison Mack,1,25,6
8249,2,2,3,7,83,37,82,Steven Roberts,1,3,80
8250,0,3,3,73,71,20,91,Thomas Vasquez,1,53,4
8251,2,5,3,53,4,9,2,Mary Levy,2,59,91
8252,4,4,2,35,29,43,97,Barbara Sutton,2,83,27
8253,0,1,2,21,97,13,53,Diana Steele,2,37,33
8254,0,1,5,9,88,89,100,Elijah Bell,3,96,40
8255,0,2,5,30,2,58,97,Gary Brown,2,76,21
8256,2,5,2,50,24,81,79,Manuel Johnson,2,17,79
8257,1,0,2,14,67,92,48,Joan Miller,3,15,62
8258,5,4,1,56,28,13,59,Randall Myers,2,40,74
8259,0,4,2,55,24,70,6,Ricky Owens,2,10,65
8260,0,1,1,70,4,96,53,Brittany Warner,2,81,99
8261,4,1,3,56,92,62,15,Kimberly Edwards,2,29,90
8262,1,4,4,47,45,85,55,Robert Hampton,2,85,10
8263,0,4,4,3,55,79,44,Jonathan Johnson,1,13,40
8264,5,0,2,78,97,33,89,Samuel Shepherd,2,93,44
8265,2,5,3,68,39,49,86,Oscar Beck,3,14,47
8266,0,5,4,99,13,40,13,Ashley Sullivan,1,25,63
8267,5,0,2,26,57,96,26,Nancy Sexton,3,72,83
8268,0,4,5,20,94,65,23,Tammy Moreno,1,8,99
8269,0,3,3,20,27,73,24,Shane Williams,3,80,85
8270,2,5,3,89,66,43,38,Austin Smith,2,8,36
8271,5,1,3,3,46,73,75,Nathan Mcconnell,2,20,72
8272,5,2,4,74,32,65,50,Anna Clark,1,72,99
8273,1,1,3,52,86,17,82,Gloria Warren,1,95,57
8274,4,0,1,98,73,83,73,Jeremy Thompson,3,12,89
8275,4,1,1,67,83,56,78,Martin Watson,2,63,62
8276,3,0,4,15,91,78,74,Alyssa Pitts,3,95,18
8277,5,3,4,56,34,63,92,Matthew Oconnor,3,1,61
8278,1,5,4,50,3,73,98,Katie Martin,1,23,47
8279,3,0,5,80,54,100,66,Elizabeth Mcmillan,2,90,1
8280,3,3,5,55,57,82,94,Raymond Whitehead,3,74,38
8281,2,2,5,35,95,73,31,Michael Villa,2,47,87
8282,1,2,5,4,13,22,46,Kari Jennings,2,98,67
8283,2,1,3,84,89,14,44,Erica Flowers,2,70,13
8284,0,4,4,45,20,99,5,Timothy Obrien,1,99,74
8285,0,4,5,36,78,78,100,Andre Parker,2,51,48
8286,4,3,3,27,97,82,90,Jennifer Welch,3,17,41
8287,2,3,2,79,66,73,27,Colleen Smith,2,13,71
8288,2,0,2,96,8,73,24,Donna Kirby,3,39,29
8289,0,2,4,97,13,75,13,Juan Hansen,3,36,52
8290,3,1,3,71,12,54,12,Ashlee Harris,3,79,1
8291,0,1,5,15,17,75,44,Samantha Wolf,3,9,55
8292,3,1,1,93,57,30,99,Benjamin Jones,1,58,56
8293,5,2,1,32,74,89,97,Troy Burns,2,34,1
8294,0,4,2,65,17,30,1,Wayne Wright,1,43,41
8295,0,3,5,45,84,21,29,Richard Proctor,1,65,31
8296,2,1,3,57,96,36,100,Jason Velazquez,3,97,87
8297,2,4,3,9,72,40,68,Cory Thomas,2,48,36
8298,2,4,4,34,37,69,41,Ronald King,2,48,50
8299,3,3,4,85,38,31,16,Donald Roberts,2,37,84
8300,2,4,5,1,95,52,62,Virginia Miles,1,28,35
8301,0,1,1,86,75,9,99,Timothy Herrera,3,80,77
8302,5,0,4,67,62,51,54,Pamela Mason,1,56,78
8303,2,4,3,67,83,2,48,Joseph Carr,1,36,80
8304,2,1,2,69,56,98,78,Zachary Barry,3,17,74
8305,0,4,2,81,4,18,78,Linda Pierce,3,83,69
8306,2,5,5,26,100,49,3,Maria Taylor,1,88,15
8307,4,3,5,57,14,43,86,Allen Bender,2,85,51
8308,4,5,3,97,98,31,44,Elizabeth Howard,1,21,41
8309,1,5,4,49,37,43,35,Jennifer Hernandez,2,52,100
8310,1,3,1,61,73,87,60,Jennifer Bennett,1,31,54
8311,5,3,5,93,74,52,5,Kara Velazquez,3,28,42
8312,4,0,4,53,62,57,63,Christina Lewis,1,61,39
8313,4,1,3,77,68,49,61,Christopher Smith,1,29,21
8314,0,1,4,47,61,43,77,Paul Bishop,3,36,15
8315,5,5,2,70,28,90,40,Mary Knight,3,6,84
8316,4,1,4,54,31,17,3,Morgan Kim,1,78,6
8317,2,0,4,68,76,32,11,Michelle Nguyen,3,100,68
8318,0,1,4,78,89,16,56,Lorraine Lopez,2,31,54
8319,5,3,1,88,98,67,38,Christopher Watkins,1,93,91
8320,2,2,1,57,3,56,73,Ross Williams,2,95,36
8321,0,3,4,88,37,11,32,Peggy Jones,3,65,20
8322,1,5,5,13,94,37,96,Cynthia Peters,1,59,25
8323,2,3,2,69,63,41,44,Karen Ward,2,100,77
8324,3,4,4,6,55,64,14,Tracy Harris,3,41,8
8325,3,4,1,11,15,61,23,Kenneth Sosa,2,76,48
8326,3,3,1,80,2,30,23,Preston Tate,2,35,22
8327,1,4,1,56,18,76,88,Ryan Mercer,3,99,74
8328,3,2,2,84,99,76,51,Kayla Jacobs,2,15,5
8329,5,3,4,71,68,44,20,Ruben Watkins,3,58,52
8330,4,1,3,26,18,4,29,Jennifer White DDS,1,4,52
8331,5,4,3,67,26,17,4,Leah Garcia,3,26,37
8332,1,4,2,27,92,41,21,Mark Johnson,3,68,89
8333,5,3,5,62,7,4,27,David Clayton,3,83,45
8334,4,3,3,32,69,51,50,Bob White,2,39,10
8335,3,5,5,40,19,72,98,Jason Bennett,1,89,68
8336,1,5,2,63,85,31,96,Karen Daniels,3,72,62
8337,5,2,5,45,5,32,4,Jeffrey Flynn,3,15,81
8338,1,4,1,53,10,65,100,Christopher Phillips,1,47,40
8339,1,5,2,94,17,49,91,Jacqueline Martin,1,34,66
8340,2,0,3,43,80,30,11,Melanie Nash,2,24,82
8341,0,2,5,3,10,26,17,James Alvarado,2,8,61
8342,5,3,3,1,97,18,27,Jason King,3,87,54
8343,0,4,3,67,23,89,71,Jordan Mcdowell,3,67,19
8344,4,5,3,1,25,65,8,James Walters,1,90,27
8345,1,1,5,36,53,70,47,Maria Brewer,1,100,85
8346,4,4,3,81,81,1,1,David Pennington,3,2,23
8347,4,3,5,89,12,91,72,Daniel Morris,3,31,97
8348,2,0,3,34,93,27,55,Joshua Arnold Jr.,1,41,14
8349,1,2,1,49,10,16,39,Jeffrey Hart,3,74,28
8350,3,2,3,54,57,19,43,Taylor Ray,1,39,72
8351,4,5,5,27,24,61,28,Heidi Smith,2,64,67
8352,1,0,5,86,78,89,40,Amanda Orozco,1,47,38
8353,0,5,3,72,20,41,38,Phillip Perez,1,81,82
8354,2,4,4,3,88,85,45,Raymond Hall,1,100,76
8355,4,3,3,4,32,69,65,Katie Thompson,1,12,61
8356,4,1,2,25,67,99,23,Victor Mitchell,3,13,87
8357,3,0,1,20,67,44,19,Luke Johnson,2,5,86
8358,1,2,1,80,78,82,91,Kelly Berger,2,51,22
8359,1,2,2,26,33,71,85,John Rhodes Jr.,1,13,43
8360,0,5,3,37,35,23,88,Michelle Mcfarland,3,80,42
8361,1,1,3,83,20,57,59,Brandon Carey,1,22,83
8362,5,4,4,22,74,93,72,Justin Hamilton,2,58,36
8363,4,4,3,17,15,75,62,Chelsea Johnson,1,21,44
8364,5,2,2,91,20,69,79,Matthew Floyd,1,47,12
8365,2,5,3,18,28,84,87,Michael Cochran,2,21,93
8366,4,1,2,49,80,73,16,Tara Reed,2,60,12
8367,5,1,5,28,66,14,70,Kimberly Smith,2,44,54
8368,1,2,1,1,93,15,9,Jessica White,2,34,76
8369,0,1,1,35,85,50,90,Angela Thomas MD,3,81,17
8370,5,0,1,64,48,50,69,Cynthia Jones,2,11,100
8371,0,0,2,29,21,90,17,Wendy Wilcox,3,15,89
8372,5,0,4,49,88,25,53,Robert Wong,2,62,14
8373,2,4,2,50,63,1,41,Maurice Ballard,3,8,97
8374,0,0,2,18,71,71,15,Monica Johnson,2,3,22
8375,4,0,2,78,61,68,4,Courtney Harrison,1,38,97
8376,3,3,2,28,33,1,78,John Newton,1,41,51
8377,1,3,3,8,95,95,56,Zachary Sanchez,2,49,88
8378,0,5,2,95,56,75,94,April Smith,3,85,58
8379,4,4,4,87,28,6,100,Cynthia Rivera,1,38,83
8380,3,2,2,62,53,7,35,Vicki Conley,2,51,55
8381,5,1,3,5,19,12,25,Heidi Bernard,1,97,74
8382,3,0,1,78,69,56,84,Kevin Zimmerman,1,51,63
8383,3,5,5,34,74,75,27,Donna Hughes,1,31,6
8384,3,1,3,74,54,31,5,Crystal Adams,1,81,90
8385,1,1,4,30,54,19,64,Joanna Rogers,2,83,55
8386,1,2,4,8,27,81,96,Andrew Jordan,3,12,80
8387,0,0,5,61,10,42,44,Craig Lowery,1,8,98
8388,2,2,1,77,1,39,15,Stacey Moore,2,15,55
8389,0,3,2,26,95,37,90,Karen Herman,1,77,71
8390,2,0,4,31,66,85,9,Thomas Cox,1,28,100
8391,3,0,4,66,84,43,28,Jill Pena,1,12,77
8392,2,3,2,19,19,55,59,Patrick Moore DVM,3,25,32
8393,3,4,2,10,21,13,39,Kathleen Wood,1,3,30
8394,3,5,3,88,66,74,10,Joseph Turner,2,96,40
8395,0,4,4,47,57,65,11,Tammy Cowan,2,78,69
8396,3,0,3,82,15,84,68,Matthew Green,3,41,19
8397,4,1,4,5,65,43,71,Mary Clark,3,61,66
8398,4,2,2,4,69,36,49,Peter Glenn,3,94,16
8399,1,2,1,95,61,6,30,Tammy Price,3,72,78
8400,5,3,3,66,6,52,73,Eddie Jones,2,13,71
8401,1,0,3,29,31,43,13,Michael Rogers,3,53,70
8402,4,1,4,70,25,61,78,Christine Woods,2,75,95
8403,3,2,1,57,62,13,94,Brian Hart,1,57,11
8404,4,2,4,23,62,93,93,Christopher Hernandez,3,89,53
8405,5,4,4,9,49,48,42,Tracie Clark,1,62,26
8406,4,1,1,51,57,4,7,Shelley Chaney,3,61,1
8407,2,5,5,30,79,43,17,Annette Lewis,1,81,29
8408,2,4,3,2,36,12,92,Robert Jackson,3,95,62
8409,2,2,5,35,90,62,81,Calvin Martin,1,40,43
8410,4,5,5,42,95,25,96,Kathy Campbell,3,26,90
8411,4,1,5,16,61,66,77,Jennifer Malone,3,38,64
8412,3,2,4,56,76,78,38,Amy Ward,2,23,86
8413,4,3,3,64,70,100,95,Rebecca Jones,2,17,4
8414,0,5,1,98,61,28,30,Sarah Gonzalez,1,44,75
8415,2,4,1,99,62,83,20,Jessica Walsh,2,89,57
8416,2,2,3,41,98,63,26,Catherine Perez,2,79,34
8417,2,0,2,79,92,37,86,Joseph Day,1,19,47
8418,3,2,3,22,58,97,26,Daniel Blanchard,1,42,58
8419,1,1,2,6,76,92,19,Julie Hunter,2,40,52
8420,5,0,3,67,51,31,52,Phillip Smith,1,59,88
8421,2,1,3,44,5,76,60,Vanessa Duffy,2,77,82
8422,5,2,1,96,65,55,84,Michelle West,1,33,87
8423,2,3,1,5,14,88,56,Lisa Bailey,1,56,27
8424,1,4,2,60,19,24,97,Jon Dunn,1,39,6
8425,2,4,5,89,66,16,29,Chase Mills,1,15,86
8426,4,5,2,27,78,48,4,Penny Parker,1,1,93
8427,0,2,3,43,80,29,56,William Guerrero,2,77,67
8428,2,3,1,41,66,51,50,Brett Sanchez,3,96,75
8429,0,1,2,80,18,99,7,Victor Cardenas,3,94,87
8430,1,0,4,53,83,2,69,Carla Taylor,2,45,42
8431,3,2,3,69,90,62,46,Brandon Case,2,77,14
8432,0,1,5,31,87,19,70,Aaron Jackson,3,36,90
8433,0,5,4,18,7,92,59,Cindy Hart,2,76,76
8434,5,0,2,81,61,86,93,Karen Richards,1,85,97
8435,5,1,4,9,66,26,85,John Hernandez,1,85,91
8436,0,1,2,42,37,61,41,Donald Jones,1,45,6
8437,3,3,4,7,4,69,22,Charles Torres III,2,51,1
8438,1,4,2,40,38,38,90,Nicholas Lopez,1,47,97
8439,1,3,5,52,73,37,13,Chase Wagner,2,72,60
8440,3,0,1,23,49,1,88,Sara Welch,2,59,70
8441,4,3,4,9,45,20,11,Paul Maldonado,2,8,89
8442,3,3,2,5,18,95,69,Andrew Myers,2,19,38
8443,4,4,3,53,91,70,19,Kathy Johnson,1,70,23
8444,5,1,5,84,31,1,81,Christine Simmons,2,21,22
8445,4,3,1,42,28,1,43,Ruben Warner,2,78,55
8446,2,4,2,35,1,37,51,Elizabeth Friedman,2,88,1
8447,4,4,1,86,30,74,100,Jacqueline Simpson,3,94,23
8448,4,3,2,63,49,53,96,Sabrina Reynolds,1,96,2
8449,4,4,4,35,9,4,85,Kimberly Diaz,1,46,70
8450,5,4,1,99,37,71,57,Kyle Hanson,3,18,68
8451,2,0,5,31,41,92,92,Brittney Pierce,1,59,21
8452,0,4,5,75,90,6,56,Andrew Montoya,3,79,100
8453,5,3,4,66,47,40,53,Bobby Molina,3,68,78
8454,3,0,1,48,33,50,11,Destiny Holt,1,8,49
8455,3,5,2,80,74,69,38,Kimberly Mcdowell,2,75,43
8456,1,2,2,76,12,74,28,Jim Riley DDS,3,88,95
8457,3,2,4,64,77,86,59,Alexandra Thomas,2,15,18
8458,3,5,5,89,18,65,92,Charles Anderson MD,1,1,93
8459,5,0,3,78,73,67,43,Joshua Mendoza PhD,2,35,45
8460,0,4,4,15,49,96,3,Anthony Burton,3,83,55
8461,0,5,1,91,33,18,52,Jerry Taylor,3,33,3
8462,2,1,5,64,71,69,17,Susan Bean,1,43,44
8463,3,0,4,82,94,62,97,Emily Fowler,1,37,62
8464,0,2,5,41,69,99,58,Darren Lam,3,61,27
8465,1,0,1,68,81,22,18,Mary Parker,2,48,35
8466,0,3,3,75,51,19,3,Juan Mcclain,1,73,63
8467,4,2,4,57,48,17,59,Jared Williams,2,93,23
8468,2,5,5,28,38,92,44,Zachary Williams,2,94,60
8469,1,3,2,75,3,70,10,Teresa Trujillo DDS,3,49,83
8470,2,4,3,41,60,35,14,Ashlee Shannon,3,64,97
8471,3,0,3,56,5,23,25,Debra Cross,2,74,1
8472,0,4,4,34,39,96,72,Joshua Bell,1,74,38
8473,1,1,2,2,73,68,39,David Callahan,3,22,89
8474,1,2,5,15,76,48,90,Danielle Carlson,3,46,52
8475,1,1,2,40,87,58,77,Jessica Thomas,1,8,11
8476,4,0,1,55,12,66,30,Michael Black,2,58,88
8477,0,5,5,25,59,15,68,Sharon Chung,1,38,1
8478,1,3,4,41,6,16,37,Christopher Thomas,2,66,54
8479,4,1,5,33,69,26,71,Mr. Antonio Fernandez,2,76,93
8480,4,3,2,97,59,10,64,Melissa Meyer,3,84,99
8481,4,4,1,62,84,15,66,Tina Smith,2,43,18
8482,4,3,5,82,15,81,90,Joshua Ruiz,3,77,66
8483,4,0,4,5,51,94,54,Thomas Leonard,2,14,21
8484,5,3,2,79,14,18,8,Jose Frazier,2,60,35
8485,1,4,5,74,45,28,55,Bryan Miller,2,5,43
8486,5,5,3,12,82,53,18,Jonathan Gordon,2,94,84
8487,0,4,4,98,4,42,22,Sarah Smith,2,15,46
8488,3,1,4,55,17,58,1,Emily Gates,2,10,43
8489,1,3,4,87,70,85,52,Sean King,3,77,71
8490,4,1,4,11,67,93,68,Heather Vasquez,3,82,48
8491,3,3,5,67,58,8,26,Rhonda Nguyen,2,98,61
8492,3,4,2,14,38,30,27,Mary Cunningham,2,15,88
8493,1,3,2,74,54,9,42,Ashley Hernandez,1,23,43
8494,5,3,2,13,69,65,66,Jessica Rodriguez,2,31,48
8495,1,2,5,10,29,60,86,Michael Barton,3,23,65
8496,4,4,5,86,17,32,44,Brian Jones,3,65,86
8497,3,1,1,45,77,70,34,Laura Mcbride,2,78,74
8498,1,2,2,11,59,77,59,Vanessa Harper,2,22,91
8499,0,1,2,51,43,35,95,Antonio Horton,3,57,16
8500,4,1,4,78,17,27,100,Casey Brown,1,78,27
8501,5,2,1,63,94,15,95,Scott Cervantes,3,7,44
8502,4,2,5,14,18,34,21,Hunter Anderson,1,25,31
8503,5,1,4,32,35,10,88,Morgan Hawkins,1,15,3
8504,0,5,1,29,14,75,52,Anthony Cole,2,43,87
8505,3,4,5,38,71,2,1,Tiffany Chavez,3,99,49
8506,5,5,3,3,5,18,46,William Patterson,1,93,30
8507,4,3,2,65,85,94,96,Timothy Hall,3,58,7
8508,2,4,1,64,27,45,42,Charles Cook,2,22,57
8509,0,1,1,70,70,26,100,Katherine Sullivan,1,4,56
8510,5,2,5,47,78,9,40,Tina Brown,3,43,14
8511,3,4,5,24,57,24,8,Yolanda Lloyd,1,10,23
8512,0,0,3,14,60,85,97,Kevin Morales,2,6,8
8513,5,0,4,16,16,45,98,Tammy Branch,3,53,39
8514,3,3,1,25,26,94,14,Lauren Valencia,1,54,42
8515,5,2,2,71,61,30,32,Richard Johnson,2,43,83
8516,0,5,2,61,39,73,43,Monica Johnson,3,60,25
8517,0,0,5,24,82,93,66,Mr. Paul Mitchell,3,3,82
8518,2,3,2,25,91,87,3,Christopher Snyder,3,84,80
8519,1,4,5,53,94,76,64,Tara Christensen,3,87,42
8520,4,5,3,41,48,86,89,Tonya Sexton,2,17,31
8521,3,3,2,13,51,80,38,Jacob Blake,3,53,91
8522,2,2,3,13,40,56,96,Jon Dennis,2,64,96
8523,3,0,3,9,79,36,3,Dr. Joshua Cummings Jr.,1,31,93
8524,5,3,1,67,79,87,94,Patricia Vang,1,62,73
8525,4,5,3,11,3,95,73,James Suarez,2,43,46
8526,4,5,2,13,41,9,75,Alexandra Mosley,3,80,89
8527,5,5,2,61,75,22,46,Anthony Bonilla,2,30,22
8528,5,5,5,44,73,75,7,Ashley Hicks,1,51,25
8529,5,2,4,37,77,68,88,David Adams,2,28,51
8530,0,4,4,33,30,24,51,Crystal Russell,2,62,74
8531,2,2,5,2,80,85,37,Troy Blair,2,71,80
8532,1,0,1,37,13,11,30,Rebecca Smith,3,12,67
8533,1,1,3,57,11,36,1,Tonya Gregory,1,14,20
8534,2,2,4,11,99,5,1,Cameron Cisneros,2,38,96
8535,3,2,4,35,85,65,10,Matthew Whitaker,3,13,60
8536,3,4,5,35,46,59,43,Matthew Stewart,3,24,54
8537,1,0,4,80,19,55,6,Daisy Ruiz,3,87,41
8538,2,3,4,98,34,23,33,Ryan Hamilton,1,77,76
8539,0,0,1,72,94,35,81,Joann Mccann,3,5,84
8540,4,2,2,75,41,24,44,Jodi White,1,81,88
8541,2,1,5,76,92,80,73,Crystal White,1,100,94
8542,5,2,1,33,63,97,39,Zachary Warner,2,4,54
8543,2,2,3,5,72,77,87,Robert Roberts,1,72,98
8544,5,5,4,14,68,40,68,Samuel King,1,13,8
8545,4,1,1,23,13,34,57,Jennifer Mccullough,2,86,60
8546,3,4,1,97,75,24,18,Christopher Richardson,2,10,16
8547,3,2,1,3,41,33,78,Stephanie Hernandez,1,59,15
8548,0,5,3,62,37,86,83,Lisa Smith,3,96,42
8549,5,2,5,58,9,6,12,Dawn Murray,3,44,2
8550,4,5,5,56,100,31,71,Adam Vargas,2,60,63
8551,1,5,3,73,62,90,20,Patricia Smith,1,69,72
8552,3,5,3,6,2,91,95,Veronica Davis,3,41,22
8553,1,4,5,64,55,26,60,Amanda Eaton,1,43,71
8554,2,2,4,19,37,69,91,Dr. Jonathan Vargas MD,3,62,66
8555,1,3,2,12,33,89,67,Amanda Sullivan,3,29,51
8556,4,5,4,24,96,92,23,Heidi Kennedy,2,47,90
8557,1,3,5,46,23,6,48,Jennifer Walker,3,85,60
8558,1,5,2,38,75,75,27,Michael Hutchinson,2,60,37
8559,4,4,3,85,10,10,11,Michael Mcmahon,2,41,79
8560,2,1,1,60,43,99,81,Brett Dennis,2,55,24
8561,4,5,3,26,25,6,6,Eric Donovan,3,26,69
8562,3,2,4,48,27,4,18,Richard Williams,3,84,28
8563,0,5,1,9,28,79,31,Rebecca Williams,2,94,46
8564,3,3,4,27,88,64,97,Kimberly Smith,3,82,20
8565,4,5,4,89,52,5,21,Heather Webb,3,1,44
8566,2,0,5,38,40,49,76,Christopher Walls,3,58,49
8567,2,5,4,32,76,77,17,Dr. Jerry Valdez,3,15,88
8568,0,3,4,61,6,31,5,Nicholas Cochran,1,47,28
8569,3,3,4,24,97,21,34,Amanda Brooks MD,1,12,86
8570,3,4,1,15,22,83,26,Caitlin Williams,1,41,39
8571,3,1,5,40,54,51,71,Louis Salinas,2,63,74
8572,2,0,2,38,15,7,11,Samuel Pacheco,1,12,48
8573,1,2,1,66,90,25,14,Timothy Myers,3,84,90
8574,0,1,2,58,11,92,30,Robert Tate,3,86,47
8575,1,1,2,72,61,11,12,Gregory Guerrero,1,28,1
8576,1,4,1,51,95,69,64,Robert Miranda,3,28,91
8577,5,4,4,100,34,87,80,Michelle Sampson,2,72,69
8578,2,1,2,96,62,58,87,Pamela Sanders,1,71,17
8579,0,5,1,67,99,54,67,Eric Davis,2,13,22
8580,4,0,4,80,97,9,74,Bobby Johnson,1,35,97
8581,1,5,3,28,38,1,52,Candice Moore,2,87,44
8582,2,1,5,59,77,30,8,Timothy Hunter,1,6,90
8583,0,0,4,41,71,22,15,Dakota Espinoza,1,70,67
8584,4,5,5,8,100,88,37,Alex Brown,3,4,20
8585,3,3,4,93,73,68,83,Rachel Forbes,1,17,31
8586,3,5,5,86,1,49,94,Barbara Mosley,3,75,31
8587,1,3,4,43,68,43,41,Lori Valenzuela,1,15,87
8588,4,4,3,10,94,100,86,Tina Reynolds,1,31,72
8589,2,5,5,30,84,23,61,Alexander Andrews,2,84,62
8590,3,3,3,52,85,33,21,Rachel Marks,2,100,85
8591,0,1,3,78,87,85,82,Danny Bush,1,87,3
8592,2,1,3,94,62,100,27,Nicholas Nash,1,1,34
8593,4,5,2,78,89,54,85,Melissa Murphy,2,24,87
8594,0,3,1,68,85,14,84,Erik Diaz,3,85,75
8595,2,1,2,29,52,100,92,Michael Crawford,1,14,68
8596,1,4,2,97,94,81,73,Krystal Thomas,3,94,14
8597,0,0,5,3,28,39,94,Caleb Trevino,1,50,77
8598,4,3,5,20,43,97,41,Wesley Sherman,3,85,93
8599,1,5,2,49,6,26,45,Logan Jimenez,2,99,99
8600,4,4,2,33,8,41,64,Jessica Cook,1,67,2
8601,3,5,3,77,69,91,91,Samuel Jones,1,42,96
8602,3,5,1,6,43,28,16,Ryan Peters,3,28,73
8603,1,4,4,26,74,71,75,Susan Bowen,3,99,72
8604,0,2,2,86,52,99,29,Johnathan Davis,1,23,32
8605,1,4,1,21,90,10,69,Larry Price,2,11,47
8606,4,1,5,64,13,84,12,Sean Barnes,3,42,4
8607,0,0,4,5,94,75,4,James Woodward,1,55,76
8608,4,1,1,47,56,44,86,Melissa Elliott,3,79,80
8609,0,5,3,94,30,67,73,Michael Gonzalez,3,17,31
8610,3,2,4,82,55,13,55,Benjamin Mitchell,3,59,81
8611,1,1,4,30,99,99,78,Jennifer Fisher,1,98,63
8612,0,3,2,50,19,98,98,Kelly Martin,3,59,60
8613,4,1,4,83,61,96,63,James Reid,2,25,4
8614,2,4,1,20,72,51,34,Cynthia Phillips,1,12,33
8615,1,2,3,51,22,68,32,Cheryl Jackson,2,47,57
8616,4,4,3,9,86,2,86,Carlos Perry,3,37,39
8617,0,4,5,47,4,88,89,Laura Hernandez,2,6,77
8618,2,4,4,81,59,47,43,Andrew Smith,2,59,32
8619,3,1,2,3,60,77,98,Joseph Lee,3,84,74
8620,2,1,3,55,48,35,19,Katherine Hebert,1,49,22
8621,4,4,2,45,75,38,61,Amy Flores,3,59,38
8622,3,1,2,2,24,12,47,Jeffrey Gilbert,1,10,62
8623,0,3,5,9,97,66,78,Laura Williams,3,77,22
8624,0,0,2,73,60,54,71,Lori Duncan,3,38,17
8625,1,2,2,33,23,12,90,Clinton Johnson,1,71,82
8626,1,3,4,49,100,47,99,Carolyn Skinner,3,53,21
8627,1,5,2,8,87,18,76,Melissa Pham,1,62,18
8628,0,1,2,50,55,81,34,Kevin Riley,2,26,13
8629,5,1,3,82,38,23,74,Dylan Robbins,3,15,28
8630,0,2,1,32,59,50,70,Jack Calderon,2,43,33
8631,1,3,1,64,85,76,27,Darryl Nunez,1,79,5
8632,0,4,3,68,8,22,98,Robert Joseph,3,60,36
8633,5,0,1,34,81,1,53,Matthew Smith,2,61,79
8634,0,5,2,22,40,54,85,Angela Larson,2,57,23
8635,0,1,1,100,64,91,77,Tammy Lopez,1,33,40
8636,5,3,4,92,79,61,53,Marie Stewart,1,96,20
